PEAK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
3239,0,0,-1,0,1,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,-1,0
3240,1,0,0,0,-1,-1,1,0,0,0,0,0,1,0,0,-1,0,1,-1,0,0,-1,0,0,0,1,0,1,-1,1,-1,-1,1,0,0,0,-1,-1,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,-1,0,1,-1,0,0,1,0,1,0,0,0
3241,1,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,-1,1,0,0,1,0,0,1,0,-1,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,1,0,0,0
3242,0,0,1,1,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,1,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,1,-1,1,0,0,-1,0
3243,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,-1,1,0,-1,1,-1,0,0,1,0,0,-1,-1,0,1,1,-1,0,0,0,0,0,0,0,-1,-1,1,1,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
3244,-1,-1,0,1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0
3245,-1,0,1,-1,0,-1,1,0,-1,0,0,0,-1,0,0,1,1,1,0,0,-1,0,1,1,0,0,0,0,0,1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
3246,0,0,0,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,0,0,0,1,1,0,0,0,1,0,-1,1,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,1,0,0,0,-1,1,-1,-1,0,0,0,0,0,-1,0,0
3247,1,0,0,0,0,1,0,0,0,0,-1,1,-1,0,0,1,0,0,0,0,-1,0,1,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,1,1,0,0,0,0
3248,0,0,-1,0,0,1,0,-1,-1,1,0,0,-1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,0,-1,0,-1,0,1,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,1,1,0,0,0
3249,0,1,1,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,1,1,0,0,1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,1,1,0,1,0,0,-1,0,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1
3250,0,0,0,-1,0,0,0,-1,-1,0,0,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,1,-1,0,0,-1,1,0,0,0,1,-1,0,-1,1,0,1,0,1,0,1,0,0,0,-1,1,0,1,0,1,0,0,0,0,-1,0,0,0,1,0,0
3251,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,0,0,0,0,0,0,0,-1,-1,0,1,0,0
3252,0,0,-1,1,0,0,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,0,1,0,-1,-1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,1,-1,0,1,0,0,0,1,0,1,-1,0,0,0,0,0,0
3253,-1,0,-1,-1,0,0,1,-1,1,-1,0,1,0,-1,1,0,0,0,0,0,0,1,0,0,-1,1,0,0,1,0,0,1,0,0,0,-1,0,0,1,0,1,0,0,-1,0,-1,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3254,0,1,-1,0,-1,0,0,0,-1,0,0,-1,1,0,0,-1,1,0,-1,-1,0,1,1,-1,1,0,-1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,-1,0,1,0,-1,-1,0,0,1,0,0,-1,0,1,-1,1
3255,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,-1,1,0,-1,1,0,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,0,-1,1,-1
3256,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1,-1,0,1,0,-1,0,0,-1,0,1,-1,-1,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0
3257,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,1,0,-1,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,0,0,0
3258,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,1,-1,0,1,0,0,0,1
3259,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,0,0,-1,0,0,-1,1,0,0,0,0,-1,0,0,1,1,0,-1,0,0,0,1
3260,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,-1,0
3261,1,0,1,1,0,-1,1,1,-1,0,0,-1,1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,-1,-1,0,1,-1,0,-1,1,-1,1,1,0,0,0,0,1,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0
3262,0,1,-1,1,0,-1,0,1,0,0,-1,-1,-1,0,0,0,1,-1,0,0,1,-1,0,0,0,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,1,0,1,-1,-1,0,0,0
3263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,-1,1,0,1,0,-1,-1,1,0,0,0,-1,-1,0,1,0,1,0,0,0,1,0,1,0,-1,-1,1,0,1,0,0,1,0,-1,1,0,0,-1,0
3264,0,0,0,-1,0,1,0,1,0,0,0,0,0,-1,-1,0,0,-1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
3265,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,-1,0,-1,1,0,0,0,0,0,0,1,0,-1,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1
3266,-1,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,1,0,0,0,0,-1,0
3267,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,1,0,0,0,-1,0
3268,-1,0,0,-1,1,0,1,0,0,1,0,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,-1,0,-1,1,0,0
3269,0,1,0,0,-1,0,-1,1,0,0,0,-1,1,0,1,0,0,0,0,0,1,1,-1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
3270,0,0,1,-1,0,0,0,1,0,-1,0,-1,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,-1,0,1,-1,0,1,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3271,0,1,0,0,0,0,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,0
3272,1,1,0,1,0,1,0,-1,0,1,0,0,1,-1,0,-1,1,-1,1,1,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
3273,0,0,0,1,0,-1,0,0,1,1,0,0,0,1,0,0,-1,0,0,1,0,-1,0,1,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,1
3274,0,0,-1,0,-1,0,1,0,0,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,-1,1,0,0,0,0,0,1,1,-1,0,-1,1,0,0,1,0,0,1,0,0,0,-1,-1,0,0,0,0,1,0,1,1,0
3275,1,0,0,0,-1,0,0,1,0,-1,0,0,1,0,0,0,1,0,-1,-1,0,0,1,0,0,1,-1,0,0,0,-1,0,1,0,0,0,-1,1,0,-1,-1,1,0,-1,0,0,-1,0,0,1,0,0,1,0,0,1,-1,-1,0,1,0,0,0,1
3276,-1,0,-1,-1,0,0,1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,0,1,1,0,0,0,0,-1,0,1,1,0,0,-1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,-1,0
3277,0,1,0,0,0,0,0,1,-1,-1,0,1,0,0,1,-1,-1,0,0,0,0,-1,0,-1,0,-1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,1,0,1
3278,1,0,0,0,0,1,-1,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,1,0,0,0,-1,0,1,0,0,0,0,-1,1,0,1,0,0,1,-1,0,0,1,0,1,0,0,0,0,0,-1,-1,1,0,0,-1
3279,0,-1,1,0,0,0,-1,0,1,1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,0,1,0,0,-1,-1,1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,0,0
3280,-1,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,1,0,1,0,0,0,-1,-1,0,1,0,0,0,0,1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
3281,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,-1,1,1,0,0,1,0,-1,-1,0,-1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,0,0,0,0,0,1,0,0,1,0
3282,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,1,0
3283,-1,-1,0,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,-1,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,0,-1
3284,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0
3285,-1,0,1,0,0,0,0,-1,1,1,0,-1,0,0,1,-1,0,0,0,0,0,0,-1,-1,0,-1,1,0,0,0,1,0,1,1,0,1,0,0,-1,-1,0,1,0,1,0,0,0,0,0,1,-1,-1,0,0,-1,0,0,-1,0,0,1,0,0,0
3286,0,0,0,0,-1,1,-1,0,-1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,1,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0
3287,0,0,0,-1,0,-1,-1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,1,0,-1,0,0,-1,1,0,-1,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,1
3288,0,0,1,-1,-1,0,0,-1,0,0,1,0,-1,0,0,1,1,0,0,0,1,0,0,0,0,0,-1,0,1,-1,1,-1,1,1,1,0,0,1,0,1,0,1,0,-1,0,1,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
3289,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
3290,-1,-1,0,0,1,0,0,1,-1,0,0,0,0,1,-1,-1,1,-1,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,1,-1,0,0,0,1,-1,0,-1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,0,-1,-1,0
3291,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0
3292,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,1,1,0,0,0,-1,1,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,1,0,-1,0,1,-1,-1
3293,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,-1,0,0,0,0,-1,0,1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
3294,0,-1,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,-1,0,-1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,0,1,1,1,0,-1,1,0,0,0,1,0,0,1,0,0,1,0
3295,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,1,-1,0,1,-1,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,1,0,0,0,-1,0,0,1,-1,0,1,0,0,0,0,0,0,0,1,1,0
3296,0,0,1,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,-1,-1,0,0
3297,0,-1,-1,0,0,0,0,1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1
3298,-1,1,0,0,1,0,-1,-1,0,1,0,0,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,-1,-1,1,0,0
3299,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,1,0,0,0,-1,1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,1,0,1,-1,-1,0,0,1,0,-1,0,0,0
3300,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,-1,-1,0,0,-1,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,1,1,-1,0,0,0,0
3301,0,0,-1,-1,0,0,1,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,0,0
3302,0,1,0,0,-1,-1,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,1,0,-1,0,0,1,-1,-1,0,1,-1,0,0,-1,1,0,0,1,0,0,1,0,-1,1,0,0,0,0
3303,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,-1,-1,0,-1,0,0,0
3304,-1,0,0,0,0,0,1,0,0,1,0,-1,-1,0,0,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,-1,0,0,1,0,0,1,-1,0,-1,0,0,1,0,0
3305,-1,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,1,-1,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,1,-1,1,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0
3306,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-1,1,-1,0,1,0,-1,-1,0,-1,0,1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0
3307,-1,0,-1,0,1,-1,0,0,0,1,0,1,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,-1,0,1,0,0,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3308,-1,0,0,0,-1,1,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,-1,-1,1,1,0,0,0
3309,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,-1,1,1,-1,0,0,0,1,0,0,-1,0,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0
3310,-1,1,-1,-1,0,0,1,0,-1,-1,-1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,1,-1,1,0,-1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0
3311,0,0,0,0,-1,0,1,0,0,0,0,1,0,-1,1,0,-1,1,1,1,1,0,-1,-1,0,1,-1,-1,0,1,0,0,0,-1,-1,0,-1,1,1,0,0,-1,0,1,0,0,0,1,0,0,-1,-1,-1,0,1,1,0,-1,0,0,0,0,0,0
3312,1,0,-1,1,0,1,0,1,0,0,0,-1,0,0,0,1,0,0,0,1,-1,1,0,0,-1,0,0,0,0,1,1,1,1,0,0,0,1,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,0,-1,1
3313,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,0,0,0,0,-1,0,1,0,0,1,-1,0,0,-1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,1,1,0,0,-1,0,0,1,-1,0,1,0
3315,1,0,-1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1,0,0,-1,0,1,0,0,1,1,0,-1,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,1,1,0,0,0,0,0,-1,0
3316,0,0,1,0,0,1,0,1,1,0,0,-1,0,0,1,-1,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,1,0,-1,0,-1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,-1,-1,-1,0,0
3317,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,1,0,0,0
3318,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,1,0,0,0,-1
3319,0,0,-1,1,0,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,0,-1,0,0
3320,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,-1,-1,0,0,1,0,0,0,0,-1,1,0,0,-1,0,1,1,-1,0,-1,-1,0,0,-1,1,0,-1,1,1,0,0,0,0,0
3321,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,1,0
3322,0,0,-1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,1,0
3323,0,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0
3324,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,-1,0,0,0,0,-1,1,0,0,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3325,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,0,0,-1,0,0,1,-1,-1,0,-1,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,0,0,0,1,0,0,0,1,0,-1,-1,0,-1,0,0,0,0,0,1,0,0,-1,1
3326,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,1,1,1,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,0,0
3327,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,1,0,0,0,-1,0,1,0,-1,1,1,0,0,1,0,0,0,-1,0,-1,0,1,0,0,-1,0,-1,0,1,0
3328,0,0,0,-1,-1,0,1,1,-1,0,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3329,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,-1,1,-1,0,0,0,1,1,0,0,1,0,0,-1,0,1,-1,0,0,-1,1,-1,1,1,0,-1,0,0,0,0,0,-1,1,0,1,0,0,-1,0,1,-1,-1,0,-1,0
3330,0,0,0,0,0,0,-1,-1,1,1,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0,1,1,0,0,0,1,0,0,-1,0,-1,0,0,1,1,1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,-1,0,-1,0,0,-1,0,0,-1
3331,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,1,0,0,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0
3332,-1,1,1,0,0,0,-1,0,1,0,0,-1,-1,1,-1,0,0,0,-1,0,-1,0,0,0,1,0,1,0,1,0,0,-1,0,-1,0,-1,1,-1,0,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,1,-1
3333,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,1,0,-1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0
3334,0,0,0,-1,0,0,-1,-1,0,0,1,1,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,1,-1,0,1,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,0,0
3335,1,0,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,-1,1,1,0,0,1,1,0,0,0,1,0,-1,0,1,0,0,-1,-1,0,0,1,0,0,0,-1,-1,0,0,-1,0,1,0,0,0,-1,0,0,0,1,1,0,0,-1,0,0,0,0
