PEAK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
3208,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3209,0,0,-1,0,1,0,1,0,0,0,1,0,-1,0,0,1,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,1,1,1,-1,0,1,0,0,0
3210,0,-1,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,-1,-1,0,0,1,-1,-1,-1,0,-1,1,0,0,0,-1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0
3211,0,-1,-1,1,0,0,0,1,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,1,0,0,-1,0,1,0,0,0,0,0,1,0,-1,0,0,-1,0,1,0,-1,-1,0,0,0,1,0,1,0,0,1,0,1,0,0
3212,0,-1,0,1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,-1,1,-1,1,0,-1,-1,0,0,0,0,1,0,-1,0,0,1,-1,0,0,0,0,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1
3213,-1,1,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,1,0,1,0,0
3214,0,0,1,-1,0,0,-1,0,1,1,0,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,0,1,-1,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,0,1,-1,0,0,0,0,0
3215,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,1,-1,-1,0,1,0,0,1,0,1
3216,1,0,0,0,1,0,0,0,1,0,0,-1,-1,0,-1,0,-1,1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0,1,-1,0,-1,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,0
3217,1,0,1,0,0,0,-1,1,-1,1,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-1,0,-1,0,1,0
3218,0,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,1,1,-1,0,0,0,-1,1,0,0,-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0
3219,-1,1,0,0,0,1,0,0,-1,0,0,0,1,0,-1,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1,-1,0,-1,1,0,-1,0,0,1,-1
3220,0,-1,0,0,0,-1,1,0,-1,-1,0,0,-1,-1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,1,0,0,0,-1,0,1,-1,0,0,1,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,-1,1,0,0,-1
3221,0,-1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0
3222,1,-1,0,0,-1,-1,1,0,0,1,0,0,-1,0,1,-1,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0
3223,0,-1,0,0,-1,0,-1,0,1,0,0,-1,0,1,0,-1,0,0,0,0,0,1,1,-1,0,-1,0,0,1,-1,-1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0
3224,0,-1,-1,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0,-1,0,1,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,1,1,0,-1,0,0,-1,0,0,0
3225,-1,1,0,0,0,0,0,0,1,0,1,1,0,-1,-1,1,0,1,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,-1,0,-1,0,0,-1,0,0,0
3226,-1,0,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0
3227,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,1,-1,1,0,-1,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0
3228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,-1,-1,0,1,0,0,1,-1,0,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
3229,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,1,0,0,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3230,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,1,0,-1,1,1,1,0
3231,0,-1,0,0,0,0,0,1,-1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-1,-1,1,0,0,-1,1,0,0,1,-1,1,-1,0,-1,0,0,0,-1,1,1,1,-1,1
3232,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1,1,1,-1,0,0,0,1,-1,0,0,-1,0,0,0,-1,0,0,-1,0,0
3233,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,-1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0
3234,-1,0,0,-1,0,1,0,0,0,1,-1,0,0,-1,-1,0,0,-1,-1,0,1,1,0,0,1,1,1,-1,0,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,0,-1,1,-1,0,0,0,0,-1,-1,1,-1,-1,0,0,0,0
3235,0,1,-1,0,0,0,1,0,0,0,0,1,-1,1,0,0,-1,0,-1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,0,0,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1
3236,-1,0,0,1,0,0,0,0,-1,0,0,-1,1,-1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,1,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,1,0,1,0,0,-1,0,0,1
3237,0,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,1,0,-1,-1,1,1,1,0,-1,0,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,-1,-1,0,1,0,0,1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,-1,0,0
3238,0,0,0,0,0,0,-1,-1,1,0,-1,-1,1,1,1,0,0,-1,-1,1,0,1,1,0,0,-1,0,0,-1,0,0,-1,0,-1,-1,0,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,1,1,1,0,1,1,0,1,0,0,0,-1,-1
3239,-1,-1,1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,-1,1,0,0,-1,-1,1,0,0,0,0,0,0,0,1,0,-1
3240,0,-1,0,0,1,1,0,-1,0,0,0,-1,0,1,0,0,0,-1,0,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,-1
3241,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1
3242,-1,-1,0,0,0,0,0,0,1,1,0,0,0,-1,0,1,-1,-1,1,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1
3243,0,1,1,1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,-1,1,0,0,1,-1,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,1,0,1,-1,-1,-1,1,1,0,0,0,0
3244,1,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,0,0,-1,1,-1,-1,0,0,1,1,-1,-1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3245,-1,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0,1,0,-1,0,0,0,0,1,0,0,-1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,-1,0,1,0,1,-1,1,1,-1,0,1,1,0,0,0,0
3246,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,-1,0,0,-1,1,0,0,-1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,0,0,0,-1,0,0,-1,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0
3247,-1,0,0,0,-1,0,0,0,0,1,1,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,0,0,0,1,0,0,-1,0,0,1,0,-1
3248,0,0,0,0,0,-1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,-1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0,0,-1
3249,0,1,0,-1,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,-1,0,-1,0,0,-1,0,1,-1,1,0,0,0,-1,-1,0,1,1,-1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,1,-1,0,1,0,1,1,0,0,0
3250,0,0,-1,-1,0,0,-1,0,0,0,1,-1,0,0,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,-1,0,1,-1,0,0,1,0,0,0,1,0,-1,0,0,1,-1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3251,0,0,0,0,0,-1,0,0,-1,-1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,-1,1,0,0,0,0,0,-1,1,1,-1,0,0,1,0,0,0,-1,0,0,1,1,0,-1,0,0,0,0,1,0,0,1,0,0,0,0
3252,0,1,0,-1,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,-1,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,-1,-1,0,-1,0,-1,1,1,-1,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,-1,0,-1,0,1,0,-1,0,1,-1,0,0,0,0,0,-1,0,-1,0,0
3254,0,0,0,1,0,0,-1,0,-1,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,-1
3255,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,-1,1,0,1
3256,-1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,-1,-1,0,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0
3257,-1,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,1,-1,-1,0,0,1,0,-1,0,0,1,0,-1,0,-1,0,1,0,0,1,1,0,0,-1,0,1,1,0,0,0,0,-1,0
3258,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,0,-1,1,-1,-1,0,0,0,0,1,1,1,-1,0,0,1,0,-1,-1,0,-1,0,0,-1,0,0,0,0,1,-1,0,-1,0,0,1,-1,-1,0,0
3259,-1,-1,1,0,-1,0,0,1,-1,0,0,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,-1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,-1,0,0
3260,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,-1,0,0,1,0,1,-1,0,-1,0
3261,0,0,-1,0,1,0,-1,0,0,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
3262,1,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0
3263,-1,-1,-1,0,0,0,-1,1,-1,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,-1,0,0,-1,0,1,-1,-1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,0,1,0,0
3264,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,-1,0,-1,0,1,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,-1,1,-1,0,0,1,1,1,0,1,0,0,0,-1,0,1,1,-1,0,0,1,-1,0,1,0
3265,0,0,1,0,0,1,1,-1,1,-1,0,1,-1,0,1,0,-1,0,-1,0,0,0,-1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
3266,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0
3267,0,0,0,1,0,0,0,1,1,1,0,-1,0,0,1,0,0,-1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,-1,0
3268,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,0,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3269,0,1,-1,1,-1,1,0,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,0,0,0,-1,0,0,0,1,0,0,0,0
3270,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,1,1
3271,-1,0,0,0,1,0,0,0,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,-1,0,1,0,-1,-1,-1,-1,0,-1,0,1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0
3272,1,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,1,0,0,-1,0,1,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,1,1,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0
3273,0,0,-1,-1,0,0,0,0,1,0,0,1,0,1,0,-1,0,0,0,0,1,0,0,0,0,-1,-1,0,-1,1,0,1,-1,1,1,-1,0,-1,0,0,-1,0,1,-1,-1,0,0,1,1,0,0,-1,1,1,0,0,1,0,0,1,0,1,1,0
3274,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,-1,0,1,0,0,1,1,1,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0
3275,-1,0,1,0,-1,0,0,0,0,0,1,1,1,1,0,0,-1,0,0,-1,0,-1,-1,1,0,-1,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,-1,0,1,-1,0,1,-1,0,-1,0,1,0
3276,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,1,1,-1,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,-1,0,-1,0,0,1
3277,0,-1,-1,1,0,0,-1,0,0,0,-1,0,0,1,1,0,-1,0,0,1,0,1,-1,0,1,0,-1,0,1,0,1,0,1,0,-1,0,0,1,0,-1,0,1,0,-1,0,1,-1,0,0,1,1,0,0,-1,0,0,0,0,0,1,0,0,0,1
3278,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,1,-1,0,0,1,0,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,1,0,0,0
3279,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,-1,1,-1,0,1,0,0,0,-1,1,0,-1,-1,0,0,0,-1,1,0,1,1,0,0
3280,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,1,0,0,0,1,-1,0,0,0,1,0,0,0,0,-1,0
3281,0,1,0,0,0,0,1,-1,0,0,0,0,1,1,0,0,0,0,-1,1,1,0,1,0,-1,0,1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1
3282,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,-1,-1
3283,0,0,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1,-1
3284,1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
3285,0,1,0,0,1,0,-1,0,1,0,0,0,0,0,0,-1,0,1,1,0,-1,0,-1,1,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,1,1,0,1,-1,0,-1,0,0,0,0,1,1,0
3286,0,0,0,1,1,-1,0,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1
3287,-1,1,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,-1,0,1,-1,0,0,-1,0,0,1,0,-1
3288,0,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,1,-1,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,-1,1,0,0,0
3289,0,1,0,0,1,0,-1,0,-1,0,0,-1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3290,-1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,-1,0,0,1,1,0,0,-1,-1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,-1
3291,0,1,1,0,1,0,0,0,0,1,-1,0,-1,-1,0,0,0,-1,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0
3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,-1,1,-1,1,-1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,1,0,-1
3293,-1,0,0,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,0,0,-1,-1,0,1,0,0,-1,-1,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,-1,0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0
3294,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,1,-1,0,0,-1,-1,-1,0,-1,1,0,0,1,1,0,1,0,1,0,-1,-1,0,0,1,-1,1,-1,0,0,0,0,1,1,0,0,-1,0,-1
3295,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
3296,0,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,-1,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,-1
3297,0,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,-1,0,1,0,0,0
3298,-1,0,0,0,0,0,-1,1,1,0,-1,0,1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,0,1,0,-1,0,1,0,0,0,-1,-1,0,-1,0,1,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1
3299,0,0,0,-1,0,-1,0,0,0,0,-1,1,1,1,0,0,0,-1,1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,-1,0
3300,1,0,0,-1,0,-1,-1,0,0,0,1,-1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,-1,-1,0,0,1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,1,0,0,-1,0,1,0,1,-1,0
3301,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,-1,0,0,-1,0,-1,0,0,0
3302,0,1,0,0,-1,1,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,-1,1,0
3303,0,1,0,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,0,1,-1,0,0,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0,1,0,0,-1,0,1,0,-1,0,1,0,0,0
3304,0,0,1,0,-1,-1,0,0,-1,1,0,-1,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,1,0,1,-1,0,0,-1,-1,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0
