PEAK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
3777,-1,0,1,0,0,-1,1,0,0,0,-1,1,0,0,0,0,0,0,1,1,1,-1,0,0,-1,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,1,0,0,1,-1,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,-1,-1,0
3778,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,1,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0
3779,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,-1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,1,0,1,0,0,1,0,0
3780,1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,0,-1,-1,0,0,0,1,1,1,-1,-1,0,0,0,0,-1,0,0,0
3781,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0
3782,0,0,1,0,0,1,-1,1,0,-1,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1
3783,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,-1,0,1,0,-1,1,0,-1,1,0,1,0,1
3784,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,1,-1,0,1,0,0,0,1,1,0,1,0,-1,1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,1,1,0,0
3785,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,-1,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,1,0,-1,0,-1,-1,-1,0,1,0,0,0,0,-1
3786,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,-1,-1,0,0,0,-1,0,0,0,-1,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,1,1,0,1,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3787,1,0,0,-1,0,1,1,0,0,-1,1,0,0,0,0,0,-1,-1,1,-1,0,0,-1,0,0,1,0,-1,1,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0
3788,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,1,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,1,-1,1,0,0,0,0,-1,0,0,0,1,1,0,0
3789,0,1,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
3790,0,0,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0,1,0,0,-1,0,-1,0,1,1,1,-1,-1,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,0,0,0,0,1,-1,0,1,0,-1,1,0,0,1,0
3791,0,0,0,1,1,0,0,0,1,-1,1,0,0,0,-1,-1,-1,0,0,0,1,-1,0,-1,0,0,1,0,0,0,1,0,0,0,1,1,0,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,-1,1,-1,0,1,0,0,0
3792,1,0,1,-1,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,-1,-1
3793,-1,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0
3794,-1,0,-1,1,0,0,0,1,1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,1,0,1,-1,0,0,-1,0,0,1,1,0,0,0,0,-1
3795,0,0,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,1,-1,-1,0,-1,-1,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,1
3796,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,0,-1,0,-1,0,0,0,1,-1,0,0,1,0,0,-1,0
3797,0,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,0,-1,-1,0,0,0,1,0,0,-1,0,-1
3798,0,1,0,0,0,-1,-1,0,1,-1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,0,-1,0,0,0
3799,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,1,0,0,0,1,0,1,0,1,0,0,-1,0,0,-1,1,1,0,0,-1,0
3800,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,1,-1,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3801,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,0,1,0,-1,0,0,0,0,0,0,-1,-1,0,0,1,0,-1,0,-1,1,0,-1,1,0,0,0,0,0,0,-1,0,1,0,0,-1,1,0,0,0,0,0
3802,-1,0,0,0,-1,0,0,-1,0,0,0,1,1,0,0,1,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,-1,0,1,0,1,1,1,0,0,-1,0,-1,-1,1,0,0,0,-1,0,0,0,1,1,0,1,1,0,-1,0,-1
3803,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1,0,0,-1,0,0,0,1,-1,0,0,0,0,1,1,0,0,1,0,-1,0,0,1,0,1,0,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,1,-1,0,0,-1
3804,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,-1,0,1,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,-1,-1,1,0,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,1,0,-1,1,0,0,-1,1,1,0,0,0,0
3805,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1
3806,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,0,-1,1,-1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
3807,1,-1,0,-1,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,-1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,-1,0,-1,0,1,-1,0,0,0
3808,0,-1,1,0,0,0,0,-1,0,0,0,-1,1,0,1,1,0,0,0,0,0,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,1,0,0,1,0
3809,0,-1,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,0,-1,0,-1,0,0,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3810,0,-1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1,0,-1,-1,-1,1,-1,-1,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,0,0,0,-1,0,1,0
3811,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,-1,0,0,-1,0,-1,0,1,-1,0,-1,1,0,0,-1,0,0,-1,1,1,1,0,0,0,-1,0,0,0,0,-1
3812,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,0,0,1,1,1,-1,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,1,0,0,0
3813,1,-1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0
3814,0,0,-1,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,0,-1,0,0,-1,-1,0,0,-1,0,-1,0,1,0,0,-1,0,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3815,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,0,1,0,0,-1,-1,1,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,0,-1,1,0,0,-1,0,0,1
3816,0,1,-1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,-1,0,1,0,1,0,0,1,0,0,0,-1,0,-1,0,1,1,0,1,1,0,-1,0,-1,0,-1,0,0,1,-1,-1,0,0,0,1,0,0,0,-1,0,0
3817,0,0,0,0,0,1,0,0,0,1,-1,1,0,0,0,0,0,0,-1,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,1,-1,0,0,-1,0,0,0,1,-1,-1,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,1,-1,0,0
3818,0,1,0,0,1,1,1,0,1,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,1,1,0,0,1,0,0,0,-1,0,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,-1
3819,-1,-1,0,0,-1,-1,-1,-1,1,1,-1,1,0,0,0,1,1,-1,0,1,1,-1,-1,0,1,0,-1,0,0,0,0,1,0,0,-1,1,0,-1,0,0,1,1,-1,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,0,-1
3820,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,1,0,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0
3821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0,0,1,0,-1,0,0,1,0,0,0,0,0,-1,0,0,1,0,-1,-1,1,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,-1,1,1,0,1,0
3822,-1,-1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,-1,0,-1,-1,0,0,-1,1,0,0,-1,1,1,-1,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,-1,-1,0,-1,0
3823,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,-1,0,0,0,-1,-1,0,0,0,0,-1,1,-1,0,-1,0,1,0,1,0,-1,0,0,0,0,-1,-1,1,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0
3824,0,0,0,0,-1,1,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,1,1,1,1,0,0,0,1,-1,1,0,-1
3825,0,-1,0,0,0,-1,0,-1,0,0,1,-1,0,1,-1,0,-1,0,-1,1,1,0,1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,1
3826,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,1,0,1,0,0,1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,-1,0
3827,-1,1,0,1,-1,1,1,1,1,0,0,0,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0
3828,1,1,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,1,0,1,-1,1,-1,-1,0,1,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0
3829,0,0,1,0,1,0,-1,1,0,1,0,0,0,0,-1,1,0,-1,0,0,0,-1,0,0,-1,-1,1,1,-1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,0,1,1,0,-1,1,0,0,0,0,0,1,1
3830,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1
3831,0,0,0,0,0,-1,0,0,0,1,1,1,0,0,0,-1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,-1,-1,0,0,0,-1,1,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0
3832,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,1,-1,0,-1,1,0,0,0,1,0,0,0,0,1,0
3833,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,0,0,-1,1,0,0,0,0,-1
3834,0,1,0,0,-1,0,0,-1,-1,-1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,1,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,-1,0,0,0,0,-1,0,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,0,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
3836,0,-1,-1,0,0,0,-1,-1,-1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
3837,1,0,0,0,0,1,-1,0,0,0,1,0,0,-1,-1,0,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-1,-1,0,1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0
3838,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,0
3839,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,0,0,1
3840,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0
3841,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,0,1,-1,0
3842,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1
3843,0,1,1,0,1,0,-1,-1,0,1,-1,1,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,0,-1,0,0,0,1,0,0,1,0,0,1,-1,1,0,1,0
3844,0,1,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,1,1
3845,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,1,1,0,1,-1,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,-1,1,0,1,0,-1,0,0,0,1,0,-1,1,0,1,0,1,-1,0,1,1,0,0,-1,-1,0,0,0,0,0,1
3846,0,-1,-1,1,0,0,0,0,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0,0,0,0,-1,-1,0,0,-1,0,0,1,1,0,0,1,-1,0,-1,0,-1,0,-1,-1,0
3847,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-1
3848,0,0,1,0,0,0,0,0,-1,1,-1,1,0,-1,1,-1,0,1,0,0,0,1,1,0,0,-1,0,0,0,-1,0,0,1,-1,-1,0,0,0,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,1,-1,-1,0,0,0,0,1
3849,-1,-1,0,0,0,0,0,0,-1,-1,1,0,1,-1,0,-1,-1,-1,0,-1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,-1,0,-1,0,1,1,0,1,1,0,-1,0,0,-1,0,0,1,0,0,-1,1,-1
3850,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,1,1,0,1,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,1,0,-1,1,0,0,0,1,1
3851,1,1,0,0,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,-1,1,-1,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,0,-1,1,-1,0,0,-1,0,1,0,0,0,1,0,-1
3852,0,0,0,0,0,1,0,1,0,0,1,0,-1,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0
3853,0,0,0,0,0,0,1,1,0,-1,0,1,-1,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,-1,0,0,-1,0
3854,0,0,0,0,1,0,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,1,0,0,1,1,0,-1
3855,0,0,0,-1,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,0,0
3856,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,1,1,1,0,1,-1,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,1,0,0,0,-1,0,-1
3857,1,1,0,1,0,-1,1,-1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
3858,0,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,-1,0,-1,0,0
3859,0,0,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,-1,0,-1,0,1,-1,1,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,-1,1,-1,0,0,0,1,0,0
3860,0,-1,0,0,0,0,0,0,0,-1,-1,1,0,1,-1,0,0,0,1,0,1,1,1,1,0,0,-1,0,0,0,1,1,0,-1,-1,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,-1,0,0,-1,0,0,0,1
3861,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,0,-1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,1,0,-1
3862,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,-1,0,0,1,-1,0,-1,1,0,0,0,0,1,0,1,-1,0,0,1,0,1,0,1,0,0,0
3863,0,0,1,-1,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,1,0,-1,1,0,1,-1,0,1,0
3864,-1,-1,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,0,-1,0,-1,0,0,1,0,1,0,0,0,1,-1,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,0
3865,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,-1,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0
3866,0,0,0,0,0,0,1,-1,1,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-1,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,-1,1,-1,-1,-1,-1,1,0
3867,0,1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,-1,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3868,0,0,-1,1,0,0,-1,0,0,-1,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
3869,-1,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,-1,1,0,-1,0,-1,0,0,1,0,0,1,-1,0,0,0,1,0,-1,0,0,0,0
3870,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,0,0,-1,0,0
3871,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,-1
3872,1,0,0,0,0,0,0,0,1,1,0,0,-1,1,0,0,1,1,0,-1,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,0,0,1,1,1,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0
3873,0,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,1
